zipcode,cases,date
55074,11,8/13/20
55075,302,8/13/20
55076,224,8/13/20
55077,177,8/13/20
55079,19,8/13/20
55080,7,8/13/20
55082,221,8/13/20
55084,8,8/13/20
55085,<=5,8/13/20
55087,0,8/13/20
55088,7,8/13/20
55089,12,8/13/20
55090,<=5,8/13/20
55092,34,8/13/20
55101,101,8/13/20
55102,239,8/13/20
55103,282,8/13/20
55104,622,8/13/20
55105,155,8/13/20
55106,1181,8/13/20
55107,304,8/13/20
55108,195,8/13/20
55109,535,8/13/20
55110,319,8/13/20
55111,<=5,8/13/20
55112,654,8/13/20
55113,561,8/13/20
55114,74,8/13/20
55115,76,8/13/20
55116,289,8/13/20
55117,845,8/13/20
55118,489,8/13/20
55119,683,8/13/20
55120,50,8/13/20
55121,126,8/13/20
55122,330,8/13/20
55123,206,8/13/20
55124,565,8/13/20
55125,427,8/13/20
55126,203,8/13/20
55127,159,8/13/20
55128,339,8/13/20
55129,262,8/13/20
55130,484,8/13/20
55150,<=5,8/13/20
55155,<=5,8/13/20
55301,93,8/13/20
55302,38,8/13/20
55303,504,8/13/20
55304,325,8/13/20
55305,233,8/13/20
55306,282,8/13/20
55307,27,8/13/20
55308,44,8/13/20
55309,131,8/13/20
55310,10,8/13/20
55311,306,8/13/20
55312,<=5,8/13/20
55313,172,8/13/20
55314,6,8/13/20
55315,68,8/13/20
55316,286,8/13/20
55317,180,8/13/20
55318,327,8/13/20
55319,16,8/13/20
55320,37,8/13/20
55321,10,8/13/20
55322,14,8/13/20
55324,<=5,8/13/20
55325,14,8/13/20
55327,56,8/13/20
55328,55,8/13/20
55329,13,8/13/20
55330,254,8/13/20
55331,228,8/13/20
55332,<=5,8/13/20
55333,<=5,8/13/20
55334,34,8/13/20
55335,<=5,8/13/20
55336,84,8/13/20
55337,698,8/13/20
55338,8,8/13/20
55339,<=5,8/13/20
55340,39,8/13/20
55341,19,8/13/20
55342,12,8/13/20
55343,451,8/13/20
55344,208,8/13/20
55345,165,8/13/20
55346,146,8/13/20
55347,193,8/13/20
55349,23,8/13/20
55350,76,8/13/20
55352,88,8/13/20
55353,10,8/13/20
55354,15,8/13/20
55355,41,8/13/20
55356,39,8/13/20
55357,28,8/13/20
55358,27,8/13/20
55359,27,8/13/20
55360,34,8/13/20
55362,136,8/13/20
55363,49,8/13/20
55364,96,8/13/20
55366,0,8/13/20
55367,<=5,8/13/20
55368,14,8/13/20
55369,445,8/13/20
55370,<=5,8/13/20
55371,60,8/13/20
55372,307,8/13/20
55373,31,8/13/20
55374,141,8/13/20
55375,26,8/13/20
55376,159,8/13/20
55378,342,8/13/20
55379,675,8/13/20
55381,6,8/13/20
55382,13,8/13/20
55384,44,8/13/20
55385,<=5,8/13/20
55386,66,8/13/20
55387,127,8/13/20
55388,40,8/13/20
55389,7,8/13/20
55390,22,8/13/20
55391,176,8/13/20
55395,17,8/13/20
55396,<=5,8/13/20
55397,11,8/13/20
55398,89,8/13/20
55401,128,8/13/20
55402,12,8/13/20
55403,217,8/13/20
55404,1052,8/13/20
55405,294,8/13/20
55406,445,8/13/20
55407,1132,8/13/20
55408,823,8/13/20
55409,194,8/13/20
55410,129,8/13/20
55411,809,8/13/20
55412,412,8/13/20
55413,234,8/13/20
55414,395,8/13/20
55415,82,8/13/20
55416,433,8/13/20
55417,211,8/13/20
55418,449,8/13/20
55419,278,8/13/20
55420,459,8/13/20
55421,711,8/13/20
55422,433,8/13/20
55423,734,8/13/20
55424,106,8/13/20
55425,227,8/13/20
55426,384,8/13/20
55427,348,8/13/20
55428,1009,8/13/20
55429,729,8/13/20
55430,667,8/13/20
55431,206,8/13/20
55432,579,8/13/20
55433,435,8/13/20
55434,329,8/13/20
55435,171,8/13/20
55436,177,8/13/20
55437,240,8/13/20
55438,149,8/13/20
55439,77,8/13/20
55441,198,8/13/20
55442,90,8/13/20
55443,834,8/13/20
55444,354,8/13/20
55445,245,8/13/20
55446,216,8/13/20
55447,183,8/13/20
55448,349,8/13/20
55449,311,8/13/20
55450,<=5,8/13/20
55454,336,8/13/20
55455,6,8/13/20
55601,0,8/13/20
55602,0,8/13/20
55603,<=5,8/13/20
55604,<=5,8/13/20
55605,<=5,8/13/20
55606,0,8/13/20
55607,<=5,8/13/20
55609,<=5,8/13/20
55612,<=5,8/13/20
55613,0,8/13/20
55614,11,8/13/20
55615,<=5,8/13/20
55616,8,8/13/20
55702,<=5,8/13/20
55703,0,8/13/20
55704,<=5,8/13/20
55705,<=5,8/13/20
55706,<=5,8/13/20
55707,13,8/13/20
55708,0,8/13/20
55709,24,8/13/20
55710,<=5,8/13/20
55711,<=5,8/13/20
55712,<=5,8/13/20
55713,0,8/13/20
55716,<=5,8/13/20
55717,0,8/13/20
55718,<=5,8/13/20
55719,<=5,8/13/20
55720,48,8/13/20
55721,8,8/13/20
55722,<=5,8/13/20
55723,<=5,8/13/20
55724,<=5,8/13/20
55725,0,8/13/20
55726,<=5,8/13/20
55731,<=5,8/13/20
55732,<=5,8/13/20
55733,12,8/13/20
55734,7,8/13/20
55735,<=5,8/13/20
55736,<=5,8/13/20
55738,0,8/13/20
55741,6,8/13/20
55742,<=5,8/13/20
55744,64,8/13/20
55746,23,8/13/20
55748,<=5,8/13/20
55749,<=5,8/13/20
55750,<=5,8/13/20
55751,0,8/13/20
55752,<=5,8/13/20
55753,<=5,8/13/20
55756,0,8/13/20
55757,<=5,8/13/20
55758,0,8/13/20
55760,<=5,8/13/20
55763,0,8/13/20
55764,0,8/13/20
55765,25,8/13/20
55766,0,8/13/20
55767,52,8/13/20
55768,<=5,8/13/20
55769,12,8/13/20
55771,<=5,8/13/20
55772,0,8/13/20
55775,7,8/13/20
55779,11,8/13/20
55780,<=5,8/13/20
55781,<=5,8/13/20
55782,<=5,8/13/20
55783,10,8/13/20
55784,0,8/13/20
55785,<=5,8/13/20
55786,9,8/13/20
55787,0,8/13/20
55790,7,8/13/20
55792,8,8/13/20
55793,<=5,8/13/20
55795,77,8/13/20
55797,<=5,8/13/20
55798,<=5,8/13/20
55802,15,8/13/20
55803,72,8/13/20
55804,41,8/13/20
55805,83,8/13/20
55806,39,8/13/20
55807,36,8/13/20
55808,41,8/13/20
55810,28,8/13/20
55811,111,8/13/20
55812,31,8/13/20
55814,0,8/13/20
55901,783,8/13/20
55902,140,8/13/20
55904,518,8/13/20
55905,<=5,8/13/20
55906,169,8/13/20
55909,9,8/13/20
55910,0,8/13/20
55912,1037,8/13/20
55917,15,8/13/20
55918,<=5,8/13/20
55919,6,8/13/20
55920,48,8/13/20
55921,<=5,8/13/20
55922,0,8/13/20
55923,12,8/13/20
55924,11,8/13/20
55925,<=5,8/13/20
55926,<=5,8/13/20
55927,28,8/13/20
55929,7,8/13/20
55931,<=5,8/13/20
55932,9,8/13/20
55933,<=5,8/13/20
55934,14,8/13/20
55935,0,8/13/20
55936,10,8/13/20
55939,9,8/13/20
55940,17,8/13/20
55941,<=5,8/13/20
55943,<=5,8/13/20
55944,54,8/13/20
55945,13,8/13/20
55946,26,8/13/20
55947,30,8/13/20
55949,<=5,8/13/20
55950,<=5,8/13/20
55951,<=5,8/13/20
55952,15,8/13/20
55953,16,8/13/20
55954,<=5,8/13/20
55955,17,8/13/20
55956,<=5,8/13/20
55957,<=5,8/13/20
55959,7,8/13/20
55960,33,8/13/20
55961,<=5,8/13/20
55962,<=5,8/13/20
55963,28,8/13/20
55964,41,8/13/20
55965,7,8/13/20
55967,10,8/13/20
55968,0,8/13/20
55969,<=5,8/13/20
55970,<=5,8/13/20
55971,14,8/13/20
55972,13,8/13/20
55973,<=5,8/13/20
55974,<=5,8/13/20
55975,30,8/13/20
55976,54,8/13/20
55977,0,8/13/20
55979,<=5,8/13/20
55981,12,8/13/20
55982,<=5,8/13/20
55983,8,8/13/20
55985,7,8/13/20
55987,215,8/13/20
55990,<=5,8/13/20
55991,<=5,8/13/20
55992,23,8/13/20
56001,804,8/13/20
56003,230,8/13/20
56007,310,8/13/20
56009,11,8/13/20
56010,<=5,8/13/20
56011,49,8/13/20
56013,42,8/13/20
56014,<=5,8/13/20
56016,15,8/13/20
56017,6,8/13/20
56019,<=5,8/13/20
56020,0,8/13/20
56021,<=5,8/13/20
56022,<=5,8/13/20
56023,<=5,8/13/20
56024,20,8/13/20
56025,<=5,8/13/20
56026,11,8/13/20
56027,9,8/13/20
56028,9,8/13/20
56029,<=5,8/13/20
56031,153,8/13/20
56032,0,8/13/20
56033,<=5,8/13/20
56034,<=5,8/13/20
56035,<=5,8/13/20
56036,9,8/13/20
56037,9,8/13/20
56039,<=5,8/13/20
56041,6,8/13/20
56042,0,8/13/20
56043,<=5,8/13/20
56044,8,8/13/20
56045,<=5,8/13/20
56046,<=5,8/13/20
56047,0,8/13/20
56048,43,8/13/20
56050,22,8/13/20
56051,<=5,8/13/20
56052,6,8/13/20
56054,0,8/13/20
56055,34,8/13/20
56056,0,8/13/20
56057,45,8/13/20
56058,28,8/13/20
56060,<=5,8/13/20
56062,138,8/13/20
56063,25,8/13/20
56065,9,8/13/20
56068,7,8/13/20
56069,39,8/13/20
56071,175,8/13/20
56072,14,8/13/20
56073,58,8/13/20
56074,9,8/13/20
56075,<=5,8/13/20
56078,<=5,8/13/20
56080,14,8/13/20
56081,187,8/13/20
56082,113,8/13/20
56083,<=5,8/13/20
56085,23,8/13/20
56087,15,8/13/20
56088,20,8/13/20
56089,0,8/13/20
56090,7,8/13/20
56091,0,8/13/20
56093,104,8/13/20
56096,28,8/13/20
56097,12,8/13/20
56098,13,8/13/20
56101,123,8/13/20
56110,42,8/13/20
56111,<=5,8/13/20
56113,<=5,8/13/20
56114,<=5,8/13/20
56115,<=5,8/13/20
56116,<=5,8/13/20
56117,11,8/13/20
56118,<=5,8/13/20
56119,27,8/13/20
56120,37,8/13/20
56121,10,8/13/20
56122,34,8/13/20
56123,<=5,8/13/20
56125,0,8/13/20
56127,<=5,8/13/20
56128,25,8/13/20
56129,20,8/13/20
56131,41,8/13/20
56132,0,8/13/20
56134,<=5,8/13/20
56136,<=5,8/13/20
56137,14,8/13/20
56138,<=5,8/13/20
56139,9,8/13/20
56140,0,8/13/20
56141,7,8/13/20
56142,<=5,8/13/20
56143,28,8/13/20
56144,12,8/13/20
56145,<=5,8/13/20
56146,0,8/13/20
56147,<=5,8/13/20
56149,13,8/13/20
56150,18,8/13/20
56151,12,8/13/20
56152,<=5,8/13/20
56153,<=5,8/13/20
56155,16,8/13/20
56156,57,8/13/20
56157,6,8/13/20
56158,8,8/13/20
56159,42,8/13/20
56160,<=5,8/13/20
56161,11,8/13/20
56162,<=5,8/13/20
56164,112,8/13/20
56165,15,8/13/20
56166,0,8/13/20
56167,11,8/13/20
56168,17,8/13/20
56169,7,8/13/20
56170,<=5,8/13/20
56171,11,8/13/20
56172,28,8/13/20
56173,0,8/13/20
56174,<=5,8/13/20
56175,21,8/13/20
56176,7,8/13/20
56177,0,8/13/20
56178,37,8/13/20
56180,<=5,8/13/20
56181,<=5,8/13/20
56183,<=5,8/13/20
56185,9,8/13/20
56186,<=5,8/13/20
56187,1597,8/13/20
56201,609,8/13/20
56207,0,8/13/20
56208,11,8/13/20
56209,11,8/13/20
56210,0,8/13/20
56211,<=5,8/13/20
56212,0,8/13/20
56214,0,8/13/20
56215,33,8/13/20
56216,6,8/13/20
56218,<=5,8/13/20
56219,<=5,8/13/20
56220,<=5,8/13/20
56221,0,8/13/20
56222,12,8/13/20
56223,18,8/13/20
56224,0,8/13/20
56225,8,8/13/20
56226,0,8/13/20
56227,0,8/13/20
56228,<=5,8/13/20
56229,14,8/13/20
56230,<=5,8/13/20
56231,0,8/13/20
56232,<=5,8/13/20
56235,<=5,8/13/20
56236,<=5,8/13/20
56237,0,8/13/20
56239,8,8/13/20
56240,8,8/13/20
56241,16,8/13/20
56243,7,8/13/20
56244,<=5,8/13/20
56245,6,8/13/20
56248,19,8/13/20
56249,0,8/13/20
56251,12,8/13/20
56252,9,8/13/20
56253,<=5,8/13/20
56255,<=5,8/13/20
56256,<=5,8/13/20
56257,<=5,8/13/20
56258,339,8/13/20
56260,<=5,8/13/20
56262,21,8/13/20
56263,<=5,8/13/20
56264,24,8/13/20
56265,79,8/13/20
56266,<=5,8/13/20
56267,13,8/13/20
56270,<=5,8/13/20
56271,6,8/13/20
56273,20,8/13/20
56274,7,8/13/20
56276,0,8/13/20
56277,18,8/13/20
56278,6,8/13/20
56279,14,8/13/20
56280,<=5,8/13/20
56281,<=5,8/13/20
56282,9,8/13/20
56283,11,8/13/20
56284,16,8/13/20
56285,<=5,8/13/20
56287,0,8/13/20
56288,14,8/13/20
56289,<=5,8/13/20
56291,0,8/13/20
56292,0,8/13/20
56293,8,8/13/20
56294,0,8/13/20
56295,0,8/13/20
56296,9,8/13/20
56297,8,8/13/20
56301,999,8/13/20
56303,539,8/13/20
56304,479,8/13/20
56307,44,8/13/20
56308,106,8/13/20
56309,7,8/13/20
56310,27,8/13/20
56311,<=5,8/13/20
56312,<=5,8/13/20
56313,0,8/13/20
56314,<=5,8/13/20
56315,7,8/13/20
56316,13,8/13/20
56318,<=5,8/13/20
56319,0,8/13/20
56320,108,8/13/20
56321,<=5,8/13/20
56323,<=5,8/13/20
56324,<=5,8/13/20
56325,0,8/13/20
56326,<=5,8/13/20
56327,<=5,8/13/20
56328,0,8/13/20
56329,47,8/13/20
56330,<=5,8/13/20
56331,6,8/13/20
56332,<=5,8/13/20
56334,34,8/13/20
56335,0,8/13/20
56336,18,8/13/20
56338,<=5,8/13/20
56339,7,8/13/20
56340,11,8/13/20
56342,<=5,8/13/20
56343,<=5,8/13/20
56345,31,8/13/20
56347,317,8/13/20
56349,0,8/13/20
56350,0,8/13/20
56352,166,8/13/20
56353,26,8/13/20
56354,<=5,8/13/20
56355,0,8/13/20
56356,<=5,8/13/20
56357,<=5,8/13/20
56358,<=5,8/13/20
56359,8,8/13/20
56360,16,8/13/20
56361,<=5,8/13/20
56362,19,8/13/20
56363,0,8/13/20
56364,15,8/13/20
56367,26,8/13/20
56368,36,8/13/20
56369,37,8/13/20
56371,<=5,8/13/20
56373,18,8/13/20
56374,117,8/13/20
56375,11,8/13/20
56376,<=5,8/13/20
56377,190,8/13/20
56378,70,8/13/20
56379,138,8/13/20
56381,<=5,8/13/20
56382,<=5,8/13/20
56384,7,8/13/20
56385,7,8/13/20
56386,0,8/13/20
56387,390,8/13/20
56389,0,8/13/20
56401,125,8/13/20
56425,26,8/13/20
56431,17,8/13/20
56433,<=5,8/13/20
56434,<=5,8/13/20
56435,<=5,8/13/20
56436,<=5,8/13/20
56437,<=5,8/13/20
56438,42,8/13/20
56440,16,8/13/20
56441,<=5,8/13/20
56442,14,8/13/20
56443,<=5,8/13/20
56444,<=5,8/13/20
56446,10,8/13/20
56447,<=5,8/13/20
56448,<=5,8/13/20
56449,<=5,8/13/20
56450,<=5,8/13/20
56452,<=5,8/13/20
56453,<=5,8/13/20
56455,<=5,8/13/20
56456,0,8/13/20
56458,<=5,8/13/20
56461,8,8/13/20
56464,6,8/13/20
56465,19,8/13/20
56466,<=5,8/13/20
56467,<=5,8/13/20
56468,26,8/13/20
56469,<=5,8/13/20
56470,15,8/13/20
56472,21,8/13/20
56473,6,8/13/20
56474,12,8/13/20
56475,7,8/13/20
56477,6,8/13/20
56479,11,8/13/20
56481,10,8/13/20
56482,10,8/13/20
56484,19,8/13/20
56501,92,8/13/20
56510,13,8/13/20
56511,9,8/13/20
56514,18,8/13/20
56515,8,8/13/20
56516,<=5,8/13/20
56517,<=5,8/13/20
56518,<=5,8/13/20
56519,<=5,8/13/20
56520,25,8/13/20
56521,7,8/13/20
56522,<=5,8/13/20
56523,0,8/13/20
56524,<=5,8/13/20
56525,<=5,8/13/20
56527,0,8/13/20
56528,0,8/13/20
56529,57,8/13/20
56531,14,8/13/20
56533,0,8/13/20
56534,0,8/13/20
56535,10,8/13/20
56536,0,8/13/20
56537,56,8/13/20
56540,10,8/13/20
56541,<=5,8/13/20
56542,<=5,8/13/20
56543,<=5,8/13/20
56544,15,8/13/20
56545,<=5,8/13/20
56546,<=5,8/13/20
56547,13,8/13/20
56548,11,8/13/20
56549,31,8/13/20
56550,0,8/13/20
56551,<=5,8/13/20
56552,0,8/13/20
56553,<=5,8/13/20
56554,17,8/13/20
56556,<=5,8/13/20
56557,15,8/13/20
56560,657,8/13/20
56565,<=5,8/13/20
56566,<=5,8/13/20
56567,<=5,8/13/20
56568,0,8/13/20
56569,17,8/13/20
56570,0,8/13/20
56571,<=5,8/13/20
56572,86,8/13/20
56573,16,8/13/20
56574,<=5,8/13/20
56575,0,8/13/20
56576,<=5,8/13/20
56577,0,8/13/20
56578,<=5,8/13/20
56579,<=5,8/13/20
56580,6,8/13/20
56581,<=5,8/13/20
56583,0,8/13/20
56584,7,8/13/20
56585,<=5,8/13/20
56586,<=5,8/13/20
56587,<=5,8/13/20
56588,<=5,8/13/20
56589,<=5,8/13/20
56590,<=5,8/13/20
56591,<=5,8/13/20
56592,<=5,8/13/20
56593,0,8/13/20
56594,<=5,8/13/20
56601,211,8/13/20
56621,6,8/13/20
56623,<=5,8/13/20
56626,<=5,8/13/20
56627,0,8/13/20
56628,<=5,8/13/20
56629,0,8/13/20
56630,<=5,8/13/20
56633,22,8/13/20
56634,<=5,8/13/20
56636,11,8/13/20
56637,0,8/13/20
56639,0,8/13/20
56641,0,8/13/20
56644,<=5,8/13/20
56646,0,8/13/20
56647,<=5,8/13/20
56649,70,8/13/20
56650,<=5,8/13/20
56651,<=5,8/13/20
56652,0,8/13/20
56653,11,8/13/20
56654,0,8/13/20
56655,10,8/13/20
56657,0,8/13/20
56658,0,8/13/20
56659,0,8/13/20
56660,0,8/13/20
56661,<=5,8/13/20
56662,<=5,8/13/20
56663,<=5,8/13/20
56666,8,8/13/20
56667,<=5,8/13/20
56668,<=5,8/13/20
56669,0,8/13/20
56670,12,8/13/20
56671,15,8/13/20
56672,<=5,8/13/20
56673,<=5,8/13/20
56676,<=5,8/13/20
56678,8,8/13/20
56680,0,8/13/20
56681,0,8/13/20
56683,<=5,8/13/20
56684,0,8/13/20
56685,0,8/13/20
56686,<=5,8/13/20
56687,0,8/13/20
56688,0,8/13/20
56701,74,8/13/20
56710,<=5,8/13/20
56711,0,8/13/20
56713,0,8/13/20
56714,6,8/13/20
56715,0,8/13/20
56716,41,8/13/20
56720,0,8/13/20
56721,80,8/13/20
56722,<=5,8/13/20
56723,<=5,8/13/20
56724,0,8/13/20
56725,<=5,8/13/20
56726,<=5,8/13/20
56727,<=5,8/13/20
56728,<=5,8/13/20
56729,0,8/13/20
56731,0,8/13/20
56732,0,8/13/20
56733,<=5,8/13/20
56734,0,8/13/20
56735,<=5,8/13/20
56736,<=5,8/13/20
56737,0,8/13/20
56738,<=5,8/13/20
56741,0,8/13/20
56742,<=5,8/13/20
56744,<=5,8/13/20
56748,<=5,8/13/20
56750,22,8/13/20
56751,25,8/13/20
56754,<=5,8/13/20
56755,0,8/13/20
56756,<=5,8/13/20
56757,<=5,8/13/20
56758,0,8/13/20
56759,<=5,8/13/20
56760,0,8/13/20
56761,<=5,8/13/20
56762,12,8/13/20
56763,9,8/13/20
54001,0,8/20/20
54002,0,8/20/20
54003,0,8/20/20
54004,0,8/20/20
54005,0,8/20/20
54006,0,8/20/20
54007,0,8/20/20
54009,0,8/20/20
54010,0,8/20/20
54011,0,8/20/20
54013,0,8/20/20
54014,0,8/20/20
54016,0,8/20/20
54017,0,8/20/20
54020,0,8/20/20
54021,0,8/20/20
54022,0,8/20/20
54023,0,8/20/20
54024,0,8/20/20
54025,0,8/20/20
54026,0,8/20/20
54027,0,8/20/20
54028,0,8/20/20
54082,0,8/20/20
54701,0,8/20/20
54703,0,8/20/20
54720,0,8/20/20
54721,0,8/20/20
54722,0,8/20/20
54723,0,8/20/20
54724,0,8/20/20
54725,0,8/20/20
54726,0,8/20/20
54727,0,8/20/20
54728,0,8/20/20
54729,0,8/20/20
54730,0,8/20/20
54731,0,8/20/20
54732,0,8/20/20
54733,0,8/20/20
54734,0,8/20/20
54736,0,8/20/20
54737,0,8/20/20
54738,0,8/20/20
54739,0,8/20/20
54740,0,8/20/20
54741,0,8/20/20
54742,0,8/20/20
54745,0,8/20/20
54746,0,8/20/20
54747,0,8/20/20
54748,0,8/20/20
54749,0,8/20/20
54750,0,8/20/20
54751,0,8/20/20
54754,0,8/20/20
54755,0,8/20/20
54756,0,8/20/20
54757,0,8/20/20
54758,0,8/20/20
54759,0,8/20/20
54760,0,8/20/20
54761,0,8/20/20
54762,0,8/20/20
54763,0,8/20/20
54765,0,8/20/20
54766,0,8/20/20
54767,0,8/20/20
54768,0,8/20/20
54769,0,8/20/20
54770,0,8/20/20
54771,0,8/20/20
54772,0,8/20/20
54773,0,8/20/20
54801,0,8/20/20
54805,0,8/20/20
54806,0,8/20/20
54810,0,8/20/20
54812,0,8/20/20
54813,0,8/20/20
54814,0,8/20/20
54817,0,8/20/20
54819,0,8/20/20
54820,0,8/20/20
54821,0,8/20/20
54822,0,8/20/20
54824,0,8/20/20
54826,0,8/20/20
54827,0,8/20/20
54828,0,8/20/20
54829,0,8/20/20
54830,0,8/20/20
54832,0,8/20/20
54835,0,8/20/20
54836,0,8/20/20
54837,0,8/20/20
54838,0,8/20/20
54839,0,8/20/20
54840,0,8/20/20
54841,0,8/20/20
54842,0,8/20/20
54843,0,8/20/20
54844,0,8/20/20
54845,0,8/20/20
54846,0,8/20/20
54847,0,8/20/20
54848,0,8/20/20
54849,0,8/20/20
54850,0,8/20/20
54853,0,8/20/20
54854,0,8/20/20
54855,0,8/20/20
54856,0,8/20/20
54857,0,8/20/20
54858,0,8/20/20
54859,0,8/20/20
54861,0,8/20/20
54862,0,8/20/20
54864,0,8/20/20
54865,0,8/20/20
54867,0,8/20/20
54868,0,8/20/20
54870,0,8/20/20
54871,0,8/20/20
54872,0,8/20/20
54873,0,8/20/20
54874,0,8/20/20
54875,0,8/20/20
54876,0,8/20/20
54880,0,8/20/20
54888,0,8/20/20
54889,0,8/20/20
54891,0,8/20/20
54893,0,8/20/20
54895,0,8/20/20
54896,0,8/20/20
55026,0,8/20/20
55029,0,8/20/20
55366,0,8/20/20
55601,0,8/20/20
55602,0,8/20/20
55606,0,8/20/20
55613,0,8/20/20
55703,0,8/20/20
55708,0,8/20/20
55713,0,8/20/20
55723,0,8/20/20
55725,0,8/20/20
55738,0,8/20/20
55751,0,8/20/20
55758,0,8/20/20
55763,0,8/20/20
55764,0,8/20/20
55766,0,8/20/20
55772,0,8/20/20
55784,0,8/20/20
55787,0,8/20/20
55814,0,8/20/20
55922,0,8/20/20
55968,0,8/20/20
55977,0,8/20/20
56020,0,8/20/20
56032,0,8/20/20
56039,0,8/20/20
56042,0,8/20/20
56047,0,8/20/20
56054,0,8/20/20
56089,0,8/20/20
56091,0,8/20/20
56125,0,8/20/20
56132,0,8/20/20
56140,0,8/20/20
56146,0,8/20/20
56166,0,8/20/20
56173,0,8/20/20
56177,0,8/20/20
56207,0,8/20/20
56210,0,8/20/20
56212,0,8/20/20
56214,0,8/20/20
56221,0,8/20/20
56224,0,8/20/20
56226,0,8/20/20
56227,0,8/20/20
56231,0,8/20/20
56237,0,8/20/20
56249,0,8/20/20
56276,0,8/20/20
56287,0,8/20/20
56291,0,8/20/20
56292,0,8/20/20
56294,0,8/20/20
56295,0,8/20/20
56313,0,8/20/20
56325,0,8/20/20
56328,0,8/20/20
56335,0,8/20/20
56349,0,8/20/20
56350,0,8/20/20
56355,0,8/20/20
56363,0,8/20/20
56386,0,8/20/20
56389,0,8/20/20
56456,0,8/20/20
56523,0,8/20/20
56527,0,8/20/20
56528,0,8/20/20
56533,0,8/20/20
56534,0,8/20/20
56550,0,8/20/20
56552,0,8/20/20
56568,0,8/20/20
56570,0,8/20/20
56575,0,8/20/20
56577,0,8/20/20
56583,0,8/20/20
56593,0,8/20/20
56627,0,8/20/20
56629,0,8/20/20
56637,0,8/20/20
56639,0,8/20/20
56641,0,8/20/20
56646,0,8/20/20
56652,0,8/20/20
56654,0,8/20/20
56657,0,8/20/20
56658,0,8/20/20
56659,0,8/20/20
56660,0,8/20/20
56669,0,8/20/20
56680,0,8/20/20
56681,0,8/20/20
56684,0,8/20/20
56685,0,8/20/20
56687,0,8/20/20
56688,0,8/20/20
56711,0,8/20/20
56713,0,8/20/20
56715,0,8/20/20
56720,0,8/20/20
56724,0,8/20/20
56729,0,8/20/20
56731,0,8/20/20
56732,0,8/20/20
56734,0,8/20/20
56737,0,8/20/20
56741,0,8/20/20
56755,0,8/20/20
56758,0,8/20/20
56760,0,8/20/20
54015,<=5,8/20/20
55018,<=5,8/20/20
55036,<=5,8/20/20
55053,<=5,8/20/20
55087,<=5,8/20/20
55150,<=5,8/20/20
55332,<=5,8/20/20
55450,<=5,8/20/20
55603,<=5,8/20/20
55605,<=5,8/20/20
55607,<=5,8/20/20
55609,<=5,8/20/20
55612,<=5,8/20/20
55615,<=5,8/20/20
55702,<=5,8/20/20
55711,<=5,8/20/20
55716,<=5,8/20/20
55717,<=5,8/20/20
55732,<=5,8/20/20
55742,<=5,8/20/20
55749,<=5,8/20/20
55756,<=5,8/20/20
55771,<=5,8/20/20
55780,<=5,8/20/20
55782,<=5,8/20/20
55793,<=5,8/20/20
55910,<=5,8/20/20
55933,<=5,8/20/20
55935,<=5,8/20/20
55949,<=5,8/20/20
55950,<=5,8/20/20
55991,<=5,8/20/20
56022,<=5,8/20/20
56056,<=5,8/20/20
56060,<=5,8/20/20
56127,<=5,8/20/20
56153,<=5,8/20/20
56174,<=5,8/20/20
56219,<=5,8/20/20
56235,<=5,8/20/20
56257,<=5,8/20/20
56263,<=5,8/20/20
56280,<=5,8/20/20
56319,<=5,8/20/20
56354,<=5,8/20/20
56371,<=5,8/20/20
56434,<=5,8/20/20
56436,<=5,8/20/20
56453,<=5,8/20/20
56458,<=5,8/20/20
56518,<=5,8/20/20
56525,<=5,8/20/20
56536,<=5,8/20/20
56543,<=5,8/20/20
56545,<=5,8/20/20
56551,<=5,8/20/20
56565,<=5,8/20/20
56576,<=5,8/20/20
56590,<=5,8/20/20
56591,<=5,8/20/20
56594,<=5,8/20/20
56644,<=5,8/20/20
56647,<=5,8/20/20
56650,<=5,8/20/20
56651,<=5,8/20/20
56661,<=5,8/20/20
56667,<=5,8/20/20
56668,<=5,8/20/20
56673,<=5,8/20/20
56722,<=5,8/20/20
56725,<=5,8/20/20
56728,<=5,8/20/20
56733,<=5,8/20/20
56735,<=5,8/20/20
56748,<=5,8/20/20
56754,<=5,8/20/20
56756,<=5,8/20/20
55085,<=5,8/20/20
55090,<=5,8/20/20
55111,<=5,8/20/20
55333,<=5,8/20/20
55370,<=5,8/20/20
55704,<=5,8/20/20
55706,<=5,8/20/20
55712,<=5,8/20/20
55752,<=5,8/20/20
55798,<=5,8/20/20
55905,<=5,8/20/20
55931,<=5,8/20/20
55957,<=5,8/20/20
55961,<=5,8/20/20
55962,<=5,8/20/20
55974,<=5,8/20/20
55979,<=5,8/20/20
56010,<=5,8/20/20
56025,<=5,8/20/20
56033,<=5,8/20/20
56046,<=5,8/20/20
56075,<=5,8/20/20
56111,<=5,8/20/20
56123,<=5,8/20/20
56162,<=5,8/20/20
56218,<=5,8/20/20
56228,<=5,8/20/20
56255,<=5,8/20/20
56260,<=5,8/20/20
56270,<=5,8/20/20
56285,<=5,8/20/20
56311,<=5,8/20/20
56321,<=5,8/20/20
56323,<=5,8/20/20
56327,<=5,8/20/20
56342,<=5,8/20/20
56356,<=5,8/20/20
56361,<=5,8/20/20
56376,<=5,8/20/20
56433,<=5,8/20/20
56435,<=5,8/20/20
56443,<=5,8/20/20
56444,<=5,8/20/20
56452,<=5,8/20/20
